,subject,predicate,object
6214,data:titanic:passenger:705,has_an_age_of,Unknown
6215,data:titanic:passenger:705,stayed_in,data:titanic:cabin:unknown
6216,data:titanic:ticket2689,cost,14.4583
6217,data:titanic:passenger:705,purchased,data:titanic:ticket2689
6218,data:titanic:ticket2689,has_a_cabin,data:titanic:cabin:unknown
6219,data:titanic:passenger:706,is_a,https://en.wikipedia.org/wiki/Woman
6220,data:titanic:passenger:706,has_a_name,Joseph \(Maria Elias\) Caram
6221,data:titanic:passenger:706,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6222,data:titanic:passenger:706,is_married_to,Joseph Caram
6223,data:titanic:passenger:706,has_an_age_of,Unknown
6224,data:titanic:passenger:706,stayed_in,data:titanic:cabin:unknown
6225,data:titanic:ticket2689,cost,14.4583
6226,data:titanic:passenger:706,purchased,data:titanic:ticket2689
6227,data:titanic:ticket2689,has_a_cabin,data:titanic:cabin:unknown
6228,data:titanic:passenger:706,travel_with,"data:titanic:passenger:Index([705], dtype='int64')"
6229,"data:titanic:passenger:Index([705], dtype='int64')",travel_with,data:titanic:passenger:706
6230,"data:titanic:passenger:Index([705], dtype='int64')",is_married_to,data:titanic:passenger:706
6231,data:titanic:passenger:707,is_a,https://en.wikipedia.org/wiki/Man
6232,data:titanic:passenger:707,has_a_name,August Sigfrid Carlsson
6233,data:titanic:passenger:707,has_a_marital_status,Unknown
6234,data:titanic:passenger:707,has_an_age_of,28.0
6235,data:titanic:passenger:707,stayed_in,data:titanic:cabin:unknown
6236,data:titanic:ticket350042,cost,7.7958
6237,data:titanic:passenger:707,purchased,data:titanic:ticket350042
6238,data:titanic:ticket350042,has_a_cabin,data:titanic:cabin:unknown
6239,data:titanic:passenger:708,is_a,https://en.wikipedia.org/wiki/Man
6240,data:titanic:passenger:708,has_a_name,Carl Robert Carlsson
6241,data:titanic:passenger:708,has_a_marital_status,Unknown
6242,data:titanic:passenger:708,has_an_age_of,24.0
6243,data:titanic:passenger:708,stayed_in,data:titanic:cabin:unknown
6244,data:titanic:ticket350409,cost,7.8542
6245,data:titanic:passenger:708,purchased,data:titanic:ticket350409
6246,data:titanic:ticket350409,has_a_cabin,data:titanic:cabin:unknown
6247,data:titanic:passenger:709,is_a,https://en.wikipedia.org/wiki/Woman
6248,data:titanic:passenger:709,has_a_name,"Helen ""Ellen"" Carr"
6249,data:titanic:passenger:709,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6250,data:titanic:passenger:709,has_an_age_of,16.0
6251,data:titanic:passenger:709,stayed_in,data:titanic:cabin:unknown
6252,data:titanic:ticket367231,cost,7.75
6253,data:titanic:passenger:709,purchased,data:titanic:ticket367231
6254,data:titanic:ticket367231,has_a_cabin,data:titanic:cabin:unknown
6255,data:titanic:passenger:710,is_a,https://en.wikipedia.org/wiki/Woman
6256,data:titanic:passenger:710,has_a_name,Jeannie Carr
6257,data:titanic:passenger:710,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6258,data:titanic:passenger:710,has_an_age_of,37.0
6259,data:titanic:passenger:710,stayed_in,data:titanic:cabin:unknown
6260,data:titanic:ticket368364,cost,7.75
6261,data:titanic:passenger:710,purchased,data:titanic:ticket368364
6262,data:titanic:ticket368364,has_a_cabin,data:titanic:cabin:unknown
6263,data:titanic:passenger:711,is_a,https://en.wikipedia.org/wiki/Man
6264,data:titanic:passenger:711,has_a_name,Alfred John Carver
6265,data:titanic:passenger:711,has_a_marital_status,Unknown
6266,data:titanic:passenger:711,has_an_age_of,28.0
6267,data:titanic:passenger:711,stayed_in,data:titanic:cabin:unknown
6268,data:titanic:ticket392095,cost,7.25
6269,data:titanic:passenger:711,purchased,data:titanic:ticket392095
6270,data:titanic:ticket392095,has_a_cabin,data:titanic:cabin:unknown
6271,data:titanic:passenger:712,is_a,https://en.wikipedia.org/wiki/Man
6272,data:titanic:passenger:712,has_a_name,Francesco Celotti
6273,data:titanic:passenger:712,has_a_marital_status,Unknown
6274,data:titanic:passenger:712,has_an_age_of,24.0
6275,data:titanic:passenger:712,stayed_in,data:titanic:cabin:unknown
6276,data:titanic:ticket343275,cost,8.05
6277,data:titanic:passenger:712,purchased,data:titanic:ticket343275
6278,data:titanic:ticket343275,has_a_cabin,data:titanic:cabin:unknown
6279,data:titanic:passenger:713,is_a,https://en.wikipedia.org/wiki/Man
6280,data:titanic:passenger:713,has_a_name,David Charters
6281,data:titanic:passenger:713,has_a_marital_status,Unknown
6282,data:titanic:passenger:713,has_an_age_of,21.0
6283,data:titanic:passenger:713,stayed_in,data:titanic:cabin:unknown
6284,data:titanic:ticketA/5. 13032,cost,7.7333
6285,data:titanic:passenger:713,purchased,data:titanic:ticketA/5. 13032
6286,data:titanic:ticketA/5. 13032,has_a_cabin,data:titanic:cabin:unknown
6287,data:titanic:passenger:714,is_a,https://en.wikipedia.org/wiki/Man
6288,data:titanic:passenger:714,has_a_name,Chang Chip
6289,data:titanic:passenger:714,has_a_marital_status,Unknown
6290,data:titanic:passenger:714,has_an_age_of,32.0
6291,data:titanic:passenger:714,stayed_in,data:titanic:cabin:unknown
6292,data:titanic:ticket1601,cost,56.4958
6293,data:titanic:passenger:714,purchased,data:titanic:ticket1601
6294,data:titanic:ticket1601,has_a_cabin,data:titanic:cabin:unknown
6295,data:titanic:passenger:715,is_a,https://en.wikipedia.org/wiki/Man
6296,data:titanic:passenger:715,has_a_name,Emil Christmann
6297,data:titanic:passenger:715,has_a_marital_status,Unknown
6298,data:titanic:passenger:715,has_an_age_of,29.0
6299,data:titanic:passenger:715,stayed_in,data:titanic:cabin:unknown
6300,data:titanic:ticket343276,cost,8.05
6301,data:titanic:passenger:715,purchased,data:titanic:ticket343276
6302,data:titanic:ticket343276,has_a_cabin,data:titanic:cabin:unknown
6303,data:titanic:passenger:716,is_a,https://en.wikipedia.org/wiki/Man
6304,data:titanic:passenger:716,has_a_name,Apostolos Chronopoulos
6305,data:titanic:passenger:716,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6306,data:titanic:passenger:716,has_an_age_of,26.0
6307,data:titanic:passenger:716,stayed_in,data:titanic:cabin:unknown
6308,data:titanic:ticket2680,cost,14.4542
6309,data:titanic:passenger:716,purchased,data:titanic:ticket2680
6310,data:titanic:ticket2680,has_a_cabin,data:titanic:cabin:unknown
6311,data:titanic:passenger:717,is_a,https://en.wikipedia.org/wiki/Man
6312,data:titanic:passenger:717,has_a_name,Demetrios Chronopoulos
6313,data:titanic:passenger:717,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6314,data:titanic:passenger:717,has_an_age_of,18.0
6315,data:titanic:passenger:717,stayed_in,data:titanic:cabin:unknown
6316,data:titanic:ticket2680,cost,14.4542
6317,data:titanic:passenger:717,purchased,data:titanic:ticket2680
6318,data:titanic:ticket2680,has_a_cabin,data:titanic:cabin:unknown
6319,data:titanic:passenger:718,is_a,https://en.wikipedia.org/wiki/Man
6320,data:titanic:passenger:718,has_a_name,Domingos Fernandeo Coelho
6321,data:titanic:passenger:718,has_a_marital_status,Unknown
6322,data:titanic:passenger:718,has_an_age_of,20.0
6323,data:titanic:passenger:718,stayed_in,data:titanic:cabin:unknown
6324,data:titanic:ticketSOTON/O.Q. 3101307,cost,7.05
6325,data:titanic:passenger:718,purchased,data:titanic:ticketSOTON/O.Q. 3101307
6326,data:titanic:ticketSOTON/O.Q. 3101307,has_a_cabin,data:titanic:cabin:unknown
6327,data:titanic:passenger:719,is_a,https://en.wikipedia.org/wiki/Man
6328,data:titanic:passenger:719,has_a_name,"Gurshon ""Gus"" Cohen"
6329,data:titanic:passenger:719,has_a_marital_status,Unknown
6330,data:titanic:passenger:719,has_an_age_of,18.0
6331,data:titanic:passenger:719,stayed_in,data:titanic:cabin:unknown
6332,data:titanic:ticketA/5 3540,cost,8.05
6333,data:titanic:passenger:719,purchased,data:titanic:ticketA/5 3540
6334,data:titanic:ticketA/5 3540,has_a_cabin,data:titanic:cabin:unknown
6335,data:titanic:passenger:720,is_a,https://en.wikipedia.org/wiki/Man
6336,data:titanic:passenger:720,has_a_name,Patrick Colbert
6337,data:titanic:passenger:720,has_a_marital_status,Unknown
6338,data:titanic:passenger:720,has_an_age_of,24.0
6339,data:titanic:passenger:720,stayed_in,data:titanic:cabin:unknown
6340,data:titanic:ticket371109,cost,7.25
6341,data:titanic:passenger:720,purchased,data:titanic:ticket371109
6342,data:titanic:ticket371109,has_a_cabin,data:titanic:cabin:unknown
6343,data:titanic:passenger:721,is_a,https://en.wikipedia.org/wiki/Man
6344,data:titanic:passenger:721,has_a_name,Peju Coleff
6345,data:titanic:passenger:721,has_a_marital_status,Unknown
6346,data:titanic:passenger:721,has_an_age_of,36.0
6347,data:titanic:passenger:721,stayed_in,data:titanic:cabin:unknown
6348,data:titanic:ticket349210,cost,7.4958
6349,data:titanic:passenger:721,purchased,data:titanic:ticket349210
6350,data:titanic:ticket349210,has_a_cabin,data:titanic:cabin:unknown
6351,data:titanic:passenger:722,is_a,https://en.wikipedia.org/wiki/Man
6352,data:titanic:passenger:722,has_a_name,Satio Coleff
6353,data:titanic:passenger:722,has_a_marital_status,Unknown
6354,data:titanic:passenger:722,has_an_age_of,24.0
6355,data:titanic:passenger:722,stayed_in,data:titanic:cabin:unknown
6356,data:titanic:ticket349209,cost,7.4958
6357,data:titanic:passenger:722,purchased,data:titanic:ticket349209
6358,data:titanic:ticket349209,has_a_cabin,data:titanic:cabin:unknown
6359,data:titanic:passenger:723,is_a,https://en.wikipedia.org/wiki/Man
6360,data:titanic:passenger:723,has_a_name,Thomas Henry Conlon
6361,data:titanic:passenger:723,has_a_marital_status,Unknown
6362,data:titanic:passenger:723,has_an_age_of,31.0
6363,data:titanic:passenger:723,stayed_in,data:titanic:cabin:unknown
6364,data:titanic:ticket21332,cost,7.7333
6365,data:titanic:passenger:723,purchased,data:titanic:ticket21332
6366,data:titanic:ticket21332,has_a_cabin,data:titanic:cabin:unknown
6367,data:titanic:passenger:724,is_a,https://en.wikipedia.org/wiki/Man
6368,data:titanic:passenger:724,has_a_name,Michael Connaghton
6369,data:titanic:passenger:724,has_a_marital_status,Unknown
6370,data:titanic:passenger:724,has_an_age_of,31.0
6371,data:titanic:passenger:724,stayed_in,data:titanic:cabin:unknown
6372,data:titanic:ticket335097,cost,7.75
6373,data:titanic:passenger:724,purchased,data:titanic:ticket335097
6374,data:titanic:ticket335097,has_a_cabin,data:titanic:cabin:unknown
6375,data:titanic:passenger:725,is_a,https://en.wikipedia.org/wiki/Woman
6376,data:titanic:passenger:725,has_a_name,Kate Connolly
6377,data:titanic:passenger:725,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6378,data:titanic:passenger:725,has_an_age_of,22.0
6379,data:titanic:passenger:725,stayed_in,data:titanic:cabin:unknown
6380,data:titanic:ticket370373,cost,7.75
6381,data:titanic:passenger:725,purchased,data:titanic:ticket370373
6382,data:titanic:ticket370373,has_a_cabin,data:titanic:cabin:unknown
6383,data:titanic:passenger:726,is_a,https://en.wikipedia.org/wiki/Woman
6384,data:titanic:passenger:726,has_a_name,Kate Connolly
6385,data:titanic:passenger:726,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6386,data:titanic:passenger:726,has_an_age_of,30.0
6387,data:titanic:passenger:726,stayed_in,data:titanic:cabin:unknown
6388,data:titanic:ticket330972,cost,7.6292
6389,data:titanic:passenger:726,purchased,data:titanic:ticket330972
6390,data:titanic:ticket330972,has_a_cabin,data:titanic:cabin:unknown
6391,data:titanic:passenger:727,is_a,https://en.wikipedia.org/wiki/Man
6392,data:titanic:passenger:727,has_a_name,Patrick Connors
6393,data:titanic:passenger:727,has_a_marital_status,Unknown
6394,data:titanic:passenger:727,has_an_age_of,70.5
6395,data:titanic:passenger:727,stayed_in,data:titanic:cabin:unknown
6396,data:titanic:ticket370369,cost,7.75
6397,data:titanic:passenger:727,purchased,data:titanic:ticket370369
6398,data:titanic:ticket370369,has_a_cabin,data:titanic:cabin:unknown
6399,data:titanic:passenger:728,is_a,https://en.wikipedia.org/wiki/Man
6400,data:titanic:passenger:728,has_a_name,Jacob Cook
6401,data:titanic:passenger:728,has_a_marital_status,Unknown
6402,data:titanic:passenger:728,has_an_age_of,43.0
6403,data:titanic:passenger:728,stayed_in,data:titanic:cabin:unknown
6404,data:titanic:ticketA/5 3536,cost,8.05
6405,data:titanic:passenger:728,purchased,data:titanic:ticketA/5 3536
6406,data:titanic:ticketA/5 3536,has_a_cabin,data:titanic:cabin:unknown
6407,data:titanic:passenger:729,is_a,https://en.wikipedia.org/wiki/Man
6408,data:titanic:passenger:729,has_a_name,Bartol Cor
6409,data:titanic:passenger:729,has_a_marital_status,Unknown
6410,data:titanic:passenger:729,has_an_age_of,35.0
6411,data:titanic:passenger:729,stayed_in,data:titanic:cabin:unknown
6412,data:titanic:ticket349230,cost,7.8958
6413,data:titanic:passenger:729,purchased,data:titanic:ticket349230
6414,data:titanic:ticket349230,has_a_cabin,data:titanic:cabin:unknown
6415,data:titanic:passenger:730,is_a,https://en.wikipedia.org/wiki/Man
6416,data:titanic:passenger:730,has_a_name,Ivan Cor
6417,data:titanic:passenger:730,has_a_marital_status,Unknown
6418,data:titanic:passenger:730,has_an_age_of,27.0
6419,data:titanic:passenger:730,stayed_in,data:titanic:cabin:unknown
6420,data:titanic:ticket349229,cost,7.8958
6421,data:titanic:passenger:730,purchased,data:titanic:ticket349229
6422,data:titanic:ticket349229,has_a_cabin,data:titanic:cabin:unknown
6423,data:titanic:passenger:731,is_a,https://en.wikipedia.org/wiki/Man
6424,data:titanic:passenger:731,has_a_name,Liudevit Cor
6425,data:titanic:passenger:731,has_a_marital_status,Unknown
6426,data:titanic:passenger:731,has_an_age_of,19.0
6427,data:titanic:passenger:731,stayed_in,data:titanic:cabin:unknown
6428,data:titanic:ticket349231,cost,7.8958
6429,data:titanic:passenger:731,purchased,data:titanic:ticket349231
6430,data:titanic:ticket349231,has_a_cabin,data:titanic:cabin:unknown
6431,data:titanic:passenger:732,is_a,https://en.wikipedia.org/wiki/Man
6432,data:titanic:passenger:732,has_a_name,Harry Corn
6433,data:titanic:passenger:732,has_a_marital_status,Unknown
6434,data:titanic:passenger:732,has_an_age_of,30.0
6435,data:titanic:passenger:732,stayed_in,data:titanic:cabin:unknown
6436,data:titanic:ticketSOTON/OQ 392090,cost,8.05
6437,data:titanic:passenger:732,purchased,data:titanic:ticketSOTON/OQ 392090
6438,data:titanic:ticketSOTON/OQ 392090,has_a_cabin,data:titanic:cabin:unknown
6439,data:titanic:passenger:733,is_a,https://en.wikipedia.org/wiki/Man
6440,data:titanic:passenger:733,has_a_name,"Eden Leslie ""Neville"" Coutts"
6441,data:titanic:passenger:733,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6442,data:titanic:passenger:733,has_an_age_of,9.0
6443,data:titanic:passenger:733,stayed_in,data:titanic:cabin:unknown
6444,data:titanic:ticketC.A. 37671,cost,15.9
6445,data:titanic:passenger:733,purchased,data:titanic:ticketC.A. 37671
6446,data:titanic:ticketC.A. 37671,has_a_cabin,data:titanic:cabin:unknown
6447,data:titanic:passenger:734,is_a,https://en.wikipedia.org/wiki/Man
6448,data:titanic:passenger:734,has_a_name,"William Loch ""William"" Coutts"
6449,data:titanic:passenger:734,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6450,data:titanic:passenger:734,has_an_age_of,3.0
6451,data:titanic:passenger:734,stayed_in,data:titanic:cabin:unknown
6452,data:titanic:ticketC.A. 37671,cost,15.9
6453,data:titanic:passenger:734,purchased,data:titanic:ticketC.A. 37671
6454,data:titanic:ticketC.A. 37671,has_a_cabin,data:titanic:cabin:unknown
6455,data:titanic:passenger:735,is_a,https://en.wikipedia.org/wiki/Woman
6456,data:titanic:passenger:735,has_a_name,"William \(Winnie ""Minnie"" Treanor\) Coutts"
6457,data:titanic:passenger:735,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6458,data:titanic:passenger:735,is_married_to,William Coutts
6459,data:titanic:passenger:735,has_an_age_of,36.0
6460,data:titanic:passenger:735,stayed_in,data:titanic:cabin:unknown
6461,data:titanic:ticketC.A. 37671,cost,15.9
6462,data:titanic:passenger:735,purchased,data:titanic:ticketC.A. 37671
6463,data:titanic:ticketC.A. 37671,has_a_cabin,data:titanic:cabin:unknown
6464,data:titanic:passenger:735,travel_with,"data:titanic:passenger:Index([734], dtype='int64')"
6465,"data:titanic:passenger:Index([734], dtype='int64')",travel_with,data:titanic:passenger:735
6466,"data:titanic:passenger:Index([734], dtype='int64')",is_married_to,data:titanic:passenger:735
6467,data:titanic:passenger:736,is_a,https://en.wikipedia.org/wiki/Man
6468,data:titanic:passenger:736,has_a_name,Daniel Coxon
6469,data:titanic:passenger:736,has_a_marital_status,Unknown
6470,data:titanic:passenger:736,has_an_age_of,59.0
6471,data:titanic:passenger:736,stayed_in,data:titanic:cabin:unknown
6472,data:titanic:ticket364500,cost,7.25
6473,data:titanic:passenger:736,purchased,data:titanic:ticket364500
6474,data:titanic:ticket364500,has_a_cabin,data:titanic:cabin:unknown
6475,data:titanic:passenger:737,is_a,https://en.wikipedia.org/wiki/Man
6476,data:titanic:passenger:737,has_a_name,Ernest James Crease
6477,data:titanic:passenger:737,has_a_marital_status,Unknown
6478,data:titanic:passenger:737,has_an_age_of,19.0
6479,data:titanic:passenger:737,stayed_in,data:titanic:cabin:unknown
6480,data:titanic:ticketS.P. 3464,cost,8.1583
6481,data:titanic:passenger:737,purchased,data:titanic:ticketS.P. 3464
6482,data:titanic:ticketS.P. 3464,has_a_cabin,data:titanic:cabin:unknown
6483,data:titanic:passenger:738,is_a,https://en.wikipedia.org/wiki/Woman
6484,data:titanic:passenger:738,has_a_name,Laura Alice Cribb
6485,data:titanic:passenger:738,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6486,data:titanic:passenger:738,has_an_age_of,17.0
6487,data:titanic:passenger:738,stayed_in,data:titanic:cabin:unknown
6488,data:titanic:ticket371362,cost,16.1
6489,data:titanic:passenger:738,purchased,data:titanic:ticket371362
6490,data:titanic:ticket371362,has_a_cabin,data:titanic:cabin:unknown
6491,data:titanic:passenger:739,is_a,https://en.wikipedia.org/wiki/Man
6492,data:titanic:passenger:739,has_a_name,John Hatfield Cribb
6493,data:titanic:passenger:739,has_a_marital_status,Unknown
6494,data:titanic:passenger:739,has_an_age_of,44.0
6495,data:titanic:passenger:739,stayed_in,data:titanic:cabin:unknown
6496,data:titanic:ticket371362,cost,16.1
6497,data:titanic:passenger:739,purchased,data:titanic:ticket371362
6498,data:titanic:ticket371362,has_a_cabin,data:titanic:cabin:unknown
6499,data:titanic:passenger:740,is_a,https://en.wikipedia.org/wiki/Man
6500,data:titanic:passenger:740,has_a_name,Jeso Culumovic
6501,data:titanic:passenger:740,has_a_marital_status,Unknown
6502,data:titanic:passenger:740,has_an_age_of,17.0
6503,data:titanic:passenger:740,stayed_in,data:titanic:cabin:unknown
6504,data:titanic:ticket315090,cost,8.6625
6505,data:titanic:passenger:740,purchased,data:titanic:ticket315090
6506,data:titanic:ticket315090,has_a_cabin,data:titanic:cabin:unknown
6507,data:titanic:passenger:741,is_a,https://en.wikipedia.org/wiki/Man
6508,data:titanic:passenger:741,has_a_name,Shedid Daher
6509,data:titanic:passenger:741,has_a_marital_status,Unknown
6510,data:titanic:passenger:741,has_an_age_of,22.5
6511,data:titanic:passenger:741,stayed_in,data:titanic:cabin:unknown
6512,data:titanic:ticket2698,cost,7.225
6513,data:titanic:passenger:741,purchased,data:titanic:ticket2698
6514,data:titanic:ticket2698,has_a_cabin,data:titanic:cabin:unknown
6515,data:titanic:passenger:742,is_a,https://en.wikipedia.org/wiki/Man
6516,data:titanic:passenger:742,has_a_name,Karl Edwart Dahl
6517,data:titanic:passenger:742,has_a_marital_status,Unknown
6518,data:titanic:passenger:742,has_an_age_of,45.0
6519,data:titanic:passenger:742,stayed_in,data:titanic:cabin:unknown
6520,data:titanic:ticket7598,cost,8.05
6521,data:titanic:passenger:742,purchased,data:titanic:ticket7598
6522,data:titanic:ticket7598,has_a_cabin,data:titanic:cabin:unknown
6523,data:titanic:passenger:743,is_a,https://en.wikipedia.org/wiki/Woman
6524,data:titanic:passenger:743,has_a_name,Gerda Ulrika Dahlberg
6525,data:titanic:passenger:743,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6526,data:titanic:passenger:743,has_an_age_of,22.0
6527,data:titanic:passenger:743,stayed_in,data:titanic:cabin:unknown
6528,data:titanic:ticket7552,cost,10.5167
6529,data:titanic:passenger:743,purchased,data:titanic:ticket7552
6530,data:titanic:ticket7552,has_a_cabin,data:titanic:cabin:unknown
6531,data:titanic:passenger:744,is_a,https://en.wikipedia.org/wiki/Man
6532,data:titanic:passenger:744,has_a_name,Branko Dakic
6533,data:titanic:passenger:744,has_a_marital_status,Unknown
6534,data:titanic:passenger:744,has_an_age_of,19.0
6535,data:titanic:passenger:744,stayed_in,data:titanic:cabin:unknown
6536,data:titanic:ticket349228,cost,10.1708
6537,data:titanic:passenger:744,purchased,data:titanic:ticket349228
6538,data:titanic:ticket349228,has_a_cabin,data:titanic:cabin:unknown
6539,data:titanic:passenger:745,is_a,https://en.wikipedia.org/wiki/Woman
6540,data:titanic:passenger:745,has_a_name,"Margaret Marcella ""Maggie"" Daly"
6541,data:titanic:passenger:745,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6542,data:titanic:passenger:745,has_an_age_of,30.0
6543,data:titanic:passenger:745,stayed_in,data:titanic:cabin:unknown
6544,data:titanic:ticket382650,cost,6.95
6545,data:titanic:passenger:745,purchased,data:titanic:ticket382650
6546,data:titanic:ticket382650,has_a_cabin,data:titanic:cabin:unknown
6547,data:titanic:passenger:746,is_a,https://en.wikipedia.org/wiki/Man
6548,data:titanic:passenger:746,has_a_name,Eugene Patrick Daly
6549,data:titanic:passenger:746,has_a_marital_status,Unknown
6550,data:titanic:passenger:746,has_an_age_of,29.0
6551,data:titanic:passenger:746,stayed_in,data:titanic:cabin:unknown
6552,data:titanic:ticket382651,cost,7.75
6553,data:titanic:passenger:746,purchased,data:titanic:ticket382651
6554,data:titanic:ticket382651,has_a_cabin,data:titanic:cabin:unknown
6555,data:titanic:passenger:747,is_a,https://en.wikipedia.org/wiki/Man
6556,data:titanic:passenger:747,has_a_name,Gilbert Sigvard Emanuel Danbom
6557,data:titanic:passenger:747,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
6558,data:titanic:passenger:747,has_an_age_of,0.3333
6559,data:titanic:passenger:747,stayed_in,data:titanic:cabin:unknown
6560,data:titanic:ticket347080,cost,14.4
6561,data:titanic:passenger:747,purchased,data:titanic:ticket347080
6562,data:titanic:ticket347080,has_a_cabin,data:titanic:cabin:unknown
6563,data:titanic:passenger:748,is_a,https://en.wikipedia.org/wiki/Man
6564,data:titanic:passenger:748,has_a_name,Ernst Gilbert Danbom
6565,data:titanic:passenger:748,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6566,data:titanic:passenger:748,has_an_age_of,34.0
6567,data:titanic:passenger:748,stayed_in,data:titanic:cabin:unknown
6568,data:titanic:ticket347080,cost,14.4
6569,data:titanic:passenger:748,purchased,data:titanic:ticket347080
6570,data:titanic:ticket347080,has_a_cabin,data:titanic:cabin:unknown
6571,data:titanic:passenger:749,is_a,https://en.wikipedia.org/wiki/Woman
6572,data:titanic:passenger:749,has_a_name,Ernst Gilbert \(Anna Sigrid Maria Brogren\) Danbom
6573,data:titanic:passenger:749,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6574,data:titanic:passenger:749,is_married_to,Ernst Danbom
6575,data:titanic:passenger:749,has_an_age_of,28.0
6576,data:titanic:passenger:749,stayed_in,data:titanic:cabin:unknown
6577,data:titanic:ticket347080,cost,14.4
6578,data:titanic:passenger:749,purchased,data:titanic:ticket347080
6579,data:titanic:ticket347080,has_a_cabin,data:titanic:cabin:unknown
6580,data:titanic:passenger:749,travel_with,"data:titanic:passenger:Index([748], dtype='int64')"
6581,"data:titanic:passenger:Index([748], dtype='int64')",travel_with,data:titanic:passenger:749
6582,"data:titanic:passenger:Index([748], dtype='int64')",is_married_to,data:titanic:passenger:749
6583,data:titanic:passenger:750,is_a,https://en.wikipedia.org/wiki/Man
6584,data:titanic:passenger:750,has_a_name,Yoto Danoff
6585,data:titanic:passenger:750,has_a_marital_status,Unknown
6586,data:titanic:passenger:750,has_an_age_of,27.0
6587,data:titanic:passenger:750,stayed_in,data:titanic:cabin:unknown
6588,data:titanic:ticket349219,cost,7.8958
6589,data:titanic:passenger:750,purchased,data:titanic:ticket349219
6590,data:titanic:ticket349219,has_a_cabin,data:titanic:cabin:unknown
6591,data:titanic:passenger:751,is_a,https://en.wikipedia.org/wiki/Man
6592,data:titanic:passenger:751,has_a_name,Ristiu Dantcheff
6593,data:titanic:passenger:751,has_a_marital_status,Unknown
6594,data:titanic:passenger:751,has_an_age_of,25.0
6595,data:titanic:passenger:751,stayed_in,data:titanic:cabin:unknown
6596,data:titanic:ticket349203,cost,7.8958
6597,data:titanic:passenger:751,purchased,data:titanic:ticket349203
6598,data:titanic:ticket349203,has_a_cabin,data:titanic:cabin:unknown
6599,data:titanic:passenger:752,is_a,https://en.wikipedia.org/wiki/Man
6600,data:titanic:passenger:752,has_a_name,Alfred J Davies
6601,data:titanic:passenger:752,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6602,data:titanic:passenger:752,has_an_age_of,24.0
6603,data:titanic:passenger:752,stayed_in,data:titanic:cabin:unknown
6604,data:titanic:ticketA/4 48871,cost,24.15
6605,data:titanic:passenger:752,purchased,data:titanic:ticketA/4 48871
6606,data:titanic:ticketA/4 48871,has_a_cabin,data:titanic:cabin:unknown
6607,data:titanic:passenger:753,is_a,https://en.wikipedia.org/wiki/Man
6608,data:titanic:passenger:753,has_a_name,Evan Davies
6609,data:titanic:passenger:753,has_a_marital_status,Unknown
6610,data:titanic:passenger:753,has_an_age_of,22.0
6611,data:titanic:passenger:753,stayed_in,data:titanic:cabin:unknown
6612,data:titanic:ticketSC/A4 23568,cost,8.05
6613,data:titanic:passenger:753,purchased,data:titanic:ticketSC/A4 23568
6614,data:titanic:ticketSC/A4 23568,has_a_cabin,data:titanic:cabin:unknown
6615,data:titanic:passenger:754,is_a,https://en.wikipedia.org/wiki/Man
6616,data:titanic:passenger:754,has_a_name,John Samuel Davies
6617,data:titanic:passenger:754,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6618,data:titanic:passenger:754,has_an_age_of,21.0
6619,data:titanic:passenger:754,stayed_in,data:titanic:cabin:unknown
6620,data:titanic:ticketA/4 48871,cost,24.15
6621,data:titanic:passenger:754,purchased,data:titanic:ticketA/4 48871
6622,data:titanic:ticketA/4 48871,has_a_cabin,data:titanic:cabin:unknown
6623,data:titanic:passenger:755,is_a,https://en.wikipedia.org/wiki/Man
6624,data:titanic:passenger:755,has_a_name,Joseph Davies
6625,data:titanic:passenger:755,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6626,data:titanic:passenger:755,has_an_age_of,17.0
6627,data:titanic:passenger:755,stayed_in,data:titanic:cabin:unknown
6628,data:titanic:ticketA/4 48873,cost,8.05
6629,data:titanic:passenger:755,purchased,data:titanic:ticketA/4 48873
6630,data:titanic:ticketA/4 48873,has_a_cabin,data:titanic:cabin:unknown
6631,data:titanic:passenger:756,is_a,https://en.wikipedia.org/wiki/Man
6632,data:titanic:passenger:756,has_a_name,Thomas Henry Davison
6633,data:titanic:passenger:756,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
6634,data:titanic:passenger:756,has_an_age_of,Unknown
6635,data:titanic:passenger:756,stayed_in,data:titanic:cabin:unknown
6636,data:titanic:ticket386525,cost,16.1
