,subject,predicate,object
2307,data:titanic:passenger:576,has_an_age_of,40.0
2308,data:titanic:passenger:577,is_a,https://en.wikipedia.org/wiki/Woman
2309,data:titanic:passenger:577,has_a_name,Nellie Walcroft
2310,data:titanic:passenger:577,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2311,data:titanic:passenger:577,has_an_age_of,31.0
2312,data:titanic:passenger:578,is_a,https://en.wikipedia.org/wiki/Man
2313,data:titanic:passenger:578,has_a_name,John James Ware
2314,data:titanic:passenger:578,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2315,data:titanic:passenger:578,has_an_age_of,30.0
2316,data:titanic:passenger:579,is_a,https://en.wikipedia.org/wiki/Man
2317,data:titanic:passenger:579,has_a_name,William Jeffery Ware
2318,data:titanic:passenger:579,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2319,data:titanic:passenger:579,has_an_age_of,23.0
2320,data:titanic:passenger:580,is_a,https://en.wikipedia.org/wiki/Woman
2321,data:titanic:passenger:580,has_a_name,John James \(Florence Louise Long\) Ware
2322,data:titanic:passenger:580,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2323,data:titanic:passenger:580,has_an_age_of,31.0
2324,data:titanic:passenger:581,is_a,https://en.wikipedia.org/wiki/Man
2325,data:titanic:passenger:581,has_a_name,Ennis Hastings Watson
2326,data:titanic:passenger:581,has_a_marital_status,Unknown
2327,data:titanic:passenger:581,has_an_age_of,Unknown
2328,data:titanic:passenger:582,is_a,https://en.wikipedia.org/wiki/Woman
2329,data:titanic:passenger:582,has_a_name,Bertha J Watt
2330,data:titanic:passenger:582,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2331,data:titanic:passenger:582,has_an_age_of,12.0
2332,data:titanic:passenger:583,is_a,https://en.wikipedia.org/wiki/Woman
2333,data:titanic:passenger:583,has_a_name,"James \(Elizabeth ""Bessie"" Inglis Milne\) Watt"
2334,data:titanic:passenger:583,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2335,data:titanic:passenger:583,has_an_age_of,40.0
2336,data:titanic:passenger:584,is_a,https://en.wikipedia.org/wiki/Woman
2337,data:titanic:passenger:584,has_a_name,Susan Webber
2338,data:titanic:passenger:584,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2339,data:titanic:passenger:584,has_an_age_of,32.5
2340,data:titanic:passenger:585,is_a,https://en.wikipedia.org/wiki/Man
2341,data:titanic:passenger:585,has_a_name,Leopold Weisz
2342,data:titanic:passenger:585,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2343,data:titanic:passenger:585,has_an_age_of,27.0
2344,data:titanic:passenger:586,is_a,https://en.wikipedia.org/wiki/Woman
2345,data:titanic:passenger:586,has_a_name,Leopold \(Mathilde Francoise Pede\) Weisz
2346,data:titanic:passenger:586,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2347,data:titanic:passenger:586,has_an_age_of,29.0
2348,data:titanic:passenger:587,is_a,https://en.wikipedia.org/wiki/Man
2349,data:titanic:passenger:587,has_a_name,Ralph Lester Wells
2350,data:titanic:passenger:587,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2351,data:titanic:passenger:587,has_an_age_of,2.0
2352,data:titanic:passenger:588,is_a,https://en.wikipedia.org/wiki/Woman
2353,data:titanic:passenger:588,has_a_name,Joan Wells
2354,data:titanic:passenger:588,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2355,data:titanic:passenger:588,has_an_age_of,4.0
2356,data:titanic:passenger:589,is_a,https://en.wikipedia.org/wiki/Woman
2357,data:titanic:passenger:589,has_a_name,"Arthur Henry \(""Addie"" Dart Trevaskis\) Wells"
2358,data:titanic:passenger:589,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2359,data:titanic:passenger:589,has_an_age_of,29.0
2360,data:titanic:passenger:590,is_a,https://en.wikipedia.org/wiki/Woman
2361,data:titanic:passenger:590,has_a_name,Barbara J West
2362,data:titanic:passenger:590,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2363,data:titanic:passenger:590,has_an_age_of,0.9167
2364,data:titanic:passenger:591,is_a,https://en.wikipedia.org/wiki/Woman
2365,data:titanic:passenger:591,has_a_name,Constance Mirium West
2366,data:titanic:passenger:591,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2367,data:titanic:passenger:591,has_an_age_of,5.0
2368,data:titanic:passenger:592,is_a,https://en.wikipedia.org/wiki/Man
2369,data:titanic:passenger:592,has_a_name,Edwy Arthur West
2370,data:titanic:passenger:592,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2371,data:titanic:passenger:592,has_an_age_of,36.0
2372,data:titanic:passenger:593,is_a,https://en.wikipedia.org/wiki/Woman
2373,data:titanic:passenger:593,has_a_name,Edwy Arthur \(Ada Mary Worth\) West
2374,data:titanic:passenger:593,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2375,data:titanic:passenger:593,has_an_age_of,33.0
2376,data:titanic:passenger:594,is_a,https://en.wikipedia.org/wiki/Man
2377,data:titanic:passenger:594,has_a_name,Edward H Wheadon
2378,data:titanic:passenger:594,has_a_marital_status,Unknown
2379,data:titanic:passenger:594,has_an_age_of,66.0
2380,data:titanic:passenger:595,is_a,https://en.wikipedia.org/wiki/Man
2381,data:titanic:passenger:595,has_a_name,"Edwin ""Frederick"" Wheeler"
2382,data:titanic:passenger:595,has_a_marital_status,Unknown
2383,data:titanic:passenger:595,has_an_age_of,Unknown
2384,data:titanic:passenger:596,is_a,https://en.wikipedia.org/wiki/Man
2385,data:titanic:passenger:596,has_a_name,Charles Wilhelms
2386,data:titanic:passenger:596,has_a_marital_status,Unknown
2387,data:titanic:passenger:596,has_an_age_of,31.0
2388,data:titanic:passenger:597,is_a,https://en.wikipedia.org/wiki/Man
2389,data:titanic:passenger:597,has_a_name,Charles Eugene Williams
2390,data:titanic:passenger:597,has_a_marital_status,Unknown
2391,data:titanic:passenger:597,has_an_age_of,Unknown
2392,data:titanic:passenger:598,is_a,https://en.wikipedia.org/wiki/Woman
2393,data:titanic:passenger:598,has_a_name,Marion Wright
2394,data:titanic:passenger:598,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2395,data:titanic:passenger:598,has_an_age_of,26.0
2396,data:titanic:passenger:599,is_a,https://en.wikipedia.org/wiki/Woman
2397,data:titanic:passenger:599,has_a_name,"Henriette \(""Mrs Harbeck""\) Yrois"
2398,data:titanic:passenger:599,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2399,data:titanic:passenger:599,has_an_age_of,24.0
2400,data:titanic:passenger:600,is_a,https://en.wikipedia.org/wiki/Man
2401,data:titanic:passenger:600,has_a_name,Anthony Abbing
2402,data:titanic:passenger:600,has_a_marital_status,Unknown
2403,data:titanic:passenger:600,has_an_age_of,42.0
2404,data:titanic:passenger:601,is_a,https://en.wikipedia.org/wiki/Man
2405,data:titanic:passenger:601,has_a_name,Eugene Joseph Abbott
2406,data:titanic:passenger:601,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2407,data:titanic:passenger:601,has_an_age_of,13.0
2408,data:titanic:passenger:602,is_a,https://en.wikipedia.org/wiki/Man
2409,data:titanic:passenger:602,has_a_name,Rossmore Edward Abbott
2410,data:titanic:passenger:602,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2411,data:titanic:passenger:602,has_an_age_of,16.0
2412,data:titanic:passenger:603,is_a,https://en.wikipedia.org/wiki/Woman
2413,data:titanic:passenger:603,has_a_name,Stanton \(Rosa Hunt\) Abbott
2414,data:titanic:passenger:603,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2415,data:titanic:passenger:603,has_an_age_of,35.0
2416,data:titanic:passenger:604,is_a,https://en.wikipedia.org/wiki/Woman
2417,data:titanic:passenger:604,has_a_name,Karen Marie Abelseth
2418,data:titanic:passenger:604,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2419,data:titanic:passenger:604,has_an_age_of,16.0
2420,data:titanic:passenger:605,is_a,https://en.wikipedia.org/wiki/Man
2421,data:titanic:passenger:605,has_a_name,Olaus Jorgensen Abelseth
2422,data:titanic:passenger:605,has_a_marital_status,Unknown
2423,data:titanic:passenger:605,has_an_age_of,25.0
2424,data:titanic:passenger:606,is_a,https://en.wikipedia.org/wiki/Man
2425,data:titanic:passenger:606,has_a_name,Abraham August Johannes Abrahamsson
2426,data:titanic:passenger:606,has_a_marital_status,Unknown
2427,data:titanic:passenger:606,has_an_age_of,20.0
2428,data:titanic:passenger:607,is_a,https://en.wikipedia.org/wiki/Woman
2429,data:titanic:passenger:607,has_a_name,Joseph \(Sophie Halaut Easu\) Abrahim
2430,data:titanic:passenger:607,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2431,data:titanic:passenger:607,has_an_age_of,18.0
2432,data:titanic:passenger:608,is_a,https://en.wikipedia.org/wiki/Man
2433,data:titanic:passenger:608,has_a_name,Mauritz Nils Martin Adahl
2434,data:titanic:passenger:608,has_a_marital_status,Unknown
2435,data:titanic:passenger:608,has_an_age_of,30.0
2436,data:titanic:passenger:609,is_a,https://en.wikipedia.org/wiki/Man
2437,data:titanic:passenger:609,has_a_name,John Adams
2438,data:titanic:passenger:609,has_a_marital_status,Unknown
2439,data:titanic:passenger:609,has_an_age_of,26.0
2440,data:titanic:passenger:610,is_a,https://en.wikipedia.org/wiki/Woman
2441,data:titanic:passenger:610,has_a_name,Johan \(Johanna Persdotter Larsson\) Ahlin
2442,data:titanic:passenger:610,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2443,data:titanic:passenger:610,has_an_age_of,40.0
2444,data:titanic:passenger:611,is_a,https://en.wikipedia.org/wiki/Man
2445,data:titanic:passenger:611,has_a_name,Philip Frank Aks
2446,data:titanic:passenger:611,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2447,data:titanic:passenger:611,has_an_age_of,0.8333
2448,data:titanic:passenger:612,is_a,https://en.wikipedia.org/wiki/Woman
2449,data:titanic:passenger:612,has_a_name,Sam \(Leah Rosen\) Aks
2450,data:titanic:passenger:612,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2451,data:titanic:passenger:612,has_an_age_of,18.0
2452,data:titanic:passenger:613,is_a,https://en.wikipedia.org/wiki/Man
2453,data:titanic:passenger:613,has_a_name,Nassef Cassem Albimona
2454,data:titanic:passenger:613,has_a_marital_status,Unknown
2455,data:titanic:passenger:613,has_an_age_of,26.0
2456,data:titanic:passenger:614,is_a,https://en.wikipedia.org/wiki/Man
2457,data:titanic:passenger:614,has_a_name,William Alexander
2458,data:titanic:passenger:614,has_a_marital_status,Unknown
2459,data:titanic:passenger:614,has_an_age_of,26.0
2460,data:titanic:passenger:615,is_a,https://en.wikipedia.org/wiki/Man
2461,data:titanic:passenger:615,has_a_name,Ilmari Rudolf Alhomaki
2462,data:titanic:passenger:615,has_a_marital_status,Unknown
2463,data:titanic:passenger:615,has_an_age_of,20.0
2464,data:titanic:passenger:616,is_a,https://en.wikipedia.org/wiki/Man
2465,data:titanic:passenger:616,has_a_name,Ahmed Ali
2466,data:titanic:passenger:616,has_a_marital_status,Unknown
2467,data:titanic:passenger:616,has_an_age_of,24.0
2468,data:titanic:passenger:617,is_a,https://en.wikipedia.org/wiki/Man
2469,data:titanic:passenger:617,has_a_name,William Ali
2470,data:titanic:passenger:617,has_a_marital_status,Unknown
2471,data:titanic:passenger:617,has_an_age_of,25.0
2472,data:titanic:passenger:618,is_a,https://en.wikipedia.org/wiki/Man
2473,data:titanic:passenger:618,has_a_name,William Henry Allen
2474,data:titanic:passenger:618,has_a_marital_status,Unknown
2475,data:titanic:passenger:618,has_an_age_of,35.0
2476,data:titanic:passenger:619,is_a,https://en.wikipedia.org/wiki/Man
2477,data:titanic:passenger:619,has_a_name,Owen George Allum
2478,data:titanic:passenger:619,has_a_marital_status,Unknown
2479,data:titanic:passenger:619,has_an_age_of,18.0
2480,data:titanic:passenger:620,is_a,https://en.wikipedia.org/wiki/Man
2481,data:titanic:passenger:620,has_a_name,Albert Karvin Andersen
2482,data:titanic:passenger:620,has_a_marital_status,Unknown
2483,data:titanic:passenger:620,has_an_age_of,32.0
2484,data:titanic:passenger:621,is_a,https://en.wikipedia.org/wiki/Woman
2485,data:titanic:passenger:621,has_a_name,Carla Christine Nielsine Andersen-Jensen
2486,data:titanic:passenger:621,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2487,data:titanic:passenger:621,has_an_age_of,19.0
2488,data:titanic:passenger:622,is_a,https://en.wikipedia.org/wiki/Man
2489,data:titanic:passenger:622,has_a_name,Sigvard Harald Elias Andersson
2490,data:titanic:passenger:622,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2491,data:titanic:passenger:622,has_an_age_of,4.0
2492,data:titanic:passenger:623,is_a,https://en.wikipedia.org/wiki/Woman
2493,data:titanic:passenger:623,has_a_name,Ebba Iris Alfrida Andersson
2494,data:titanic:passenger:623,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2495,data:titanic:passenger:623,has_an_age_of,6.0
2496,data:titanic:passenger:624,is_a,https://en.wikipedia.org/wiki/Woman
2497,data:titanic:passenger:624,has_a_name,Ellis Anna Maria Andersson
2498,data:titanic:passenger:624,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2499,data:titanic:passenger:624,has_an_age_of,2.0
2500,data:titanic:passenger:625,is_a,https://en.wikipedia.org/wiki/Woman
2501,data:titanic:passenger:625,has_a_name,Erna Alexandra Andersson
2502,data:titanic:passenger:625,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2503,data:titanic:passenger:625,has_an_age_of,17.0
2504,data:titanic:passenger:626,is_a,https://en.wikipedia.org/wiki/Woman
2505,data:titanic:passenger:626,has_a_name,Ida Augusta Margareta Andersson
2506,data:titanic:passenger:626,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2507,data:titanic:passenger:626,has_an_age_of,38.0
2508,data:titanic:passenger:627,is_a,https://en.wikipedia.org/wiki/Woman
2509,data:titanic:passenger:627,has_a_name,Ingeborg Constanzia Andersson
2510,data:titanic:passenger:627,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2511,data:titanic:passenger:627,has_an_age_of,9.0
2512,data:titanic:passenger:628,is_a,https://en.wikipedia.org/wiki/Woman
2513,data:titanic:passenger:628,has_a_name,Sigrid Elisabeth Andersson
2514,data:titanic:passenger:628,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2515,data:titanic:passenger:628,has_an_age_of,11.0
2516,data:titanic:passenger:629,is_a,https://en.wikipedia.org/wiki/Man
2517,data:titanic:passenger:629,has_a_name,Anders Johan Andersson
2518,data:titanic:passenger:629,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2519,data:titanic:passenger:629,has_an_age_of,39.0
2520,data:titanic:passenger:630,is_a,https://en.wikipedia.org/wiki/Man
2521,data:titanic:passenger:630,has_a_name,"August Edvard \(""Wennerstrom""\) Andersson"
2522,data:titanic:passenger:630,has_a_marital_status,Unknown
2523,data:titanic:passenger:630,has_an_age_of,27.0
2524,data:titanic:passenger:631,is_a,https://en.wikipedia.org/wiki/Man
2525,data:titanic:passenger:631,has_a_name,Johan Samuel Andersson
2526,data:titanic:passenger:631,has_a_marital_status,Unknown
2527,data:titanic:passenger:631,has_an_age_of,26.0
2528,data:titanic:passenger:632,is_a,https://en.wikipedia.org/wiki/Woman
2529,data:titanic:passenger:632,has_a_name,Anders Johan \(Alfrida Konstantia Brogren\) Andersson
2530,data:titanic:passenger:632,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2531,data:titanic:passenger:632,has_an_age_of,39.0
2532,data:titanic:passenger:633,is_a,https://en.wikipedia.org/wiki/Man
2533,data:titanic:passenger:633,has_a_name,Paul Edvin Andreasson
2534,data:titanic:passenger:633,has_a_marital_status,Unknown
2535,data:titanic:passenger:633,has_an_age_of,20.0
2536,data:titanic:passenger:634,is_a,https://en.wikipedia.org/wiki/Man
2537,data:titanic:passenger:634,has_a_name,Minko Angheloff
2538,data:titanic:passenger:634,has_a_marital_status,Unknown
2539,data:titanic:passenger:634,has_an_age_of,26.0
2540,data:titanic:passenger:635,is_a,https://en.wikipedia.org/wiki/Man
2541,data:titanic:passenger:635,has_a_name,Josef Arnold-Franchi
2542,data:titanic:passenger:635,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2543,data:titanic:passenger:635,has_an_age_of,25.0
2544,data:titanic:passenger:636,is_a,https://en.wikipedia.org/wiki/Woman
2545,data:titanic:passenger:636,has_a_name,Josef \(Josefine Franchi\) Arnold-Franchi
2546,data:titanic:passenger:636,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2547,data:titanic:passenger:636,has_an_age_of,18.0
2548,data:titanic:passenger:637,is_a,https://en.wikipedia.org/wiki/Man
2549,data:titanic:passenger:637,has_a_name,Ernst Axel Algot Aronsson
2550,data:titanic:passenger:637,has_a_marital_status,Unknown
2551,data:titanic:passenger:637,has_an_age_of,24.0
2552,data:titanic:passenger:638,is_a,https://en.wikipedia.org/wiki/Man
2553,data:titanic:passenger:638,has_a_name,Adola Asim
2554,data:titanic:passenger:638,has_a_marital_status,Unknown
2555,data:titanic:passenger:638,has_an_age_of,35.0
2556,data:titanic:passenger:639,is_a,https://en.wikipedia.org/wiki/Man
2557,data:titanic:passenger:639,has_a_name,Carl Edgar Asplund
2558,data:titanic:passenger:639,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2559,data:titanic:passenger:639,has_an_age_of,5.0
2560,data:titanic:passenger:640,is_a,https://en.wikipedia.org/wiki/Man
2561,data:titanic:passenger:640,has_a_name,Clarence Gustaf Hugo Asplund
2562,data:titanic:passenger:640,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2563,data:titanic:passenger:640,has_an_age_of,9.0
2564,data:titanic:passenger:641,is_a,https://en.wikipedia.org/wiki/Man
2565,data:titanic:passenger:641,has_a_name,Edvin Rojj Felix Asplund
2566,data:titanic:passenger:641,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2567,data:titanic:passenger:641,has_an_age_of,3.0
2568,data:titanic:passenger:642,is_a,https://en.wikipedia.org/wiki/Man
2569,data:titanic:passenger:642,has_a_name,Filip Oscar Asplund
2570,data:titanic:passenger:642,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2571,data:titanic:passenger:642,has_an_age_of,13.0
2572,data:titanic:passenger:643,is_a,https://en.wikipedia.org/wiki/Woman
2573,data:titanic:passenger:643,has_a_name,Lillian Gertrud Asplund
2574,data:titanic:passenger:643,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2575,data:titanic:passenger:643,has_an_age_of,5.0
2576,data:titanic:passenger:644,is_a,https://en.wikipedia.org/wiki/Man
2577,data:titanic:passenger:644,has_a_name,Carl Oscar Vilhelm Gustafsson Asplund
2578,data:titanic:passenger:644,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2579,data:titanic:passenger:644,has_an_age_of,40.0
2580,data:titanic:passenger:645,is_a,https://en.wikipedia.org/wiki/Man
2581,data:titanic:passenger:645,has_a_name,Johan Charles Asplund
2582,data:titanic:passenger:645,has_a_marital_status,Unknown
2583,data:titanic:passenger:645,has_an_age_of,23.0
2584,data:titanic:passenger:646,is_a,https://en.wikipedia.org/wiki/Woman
2585,data:titanic:passenger:646,has_a_name,Carl Oscar \(Selma Augusta Emilia Johansson\) Asplund
2586,data:titanic:passenger:646,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2587,data:titanic:passenger:646,has_an_age_of,38.0
2588,data:titanic:passenger:647,is_a,https://en.wikipedia.org/wiki/Woman
2589,data:titanic:passenger:647,has_a_name,"Mariana \(""Miriam""\) Assaf Khalil"
2590,data:titanic:passenger:647,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2591,data:titanic:passenger:647,has_an_age_of,45.0
2592,data:titanic:passenger:648,is_a,https://en.wikipedia.org/wiki/Man
2593,data:titanic:passenger:648,has_a_name,Gerios Assaf
2594,data:titanic:passenger:648,has_a_marital_status,Unknown
2595,data:titanic:passenger:648,has_an_age_of,21.0
2596,data:titanic:passenger:649,is_a,https://en.wikipedia.org/wiki/Man
2597,data:titanic:passenger:649,has_a_name,Ali Assam
2598,data:titanic:passenger:649,has_a_marital_status,Unknown
2599,data:titanic:passenger:649,has_an_age_of,23.0
2600,data:titanic:passenger:650,is_a,https://en.wikipedia.org/wiki/Woman
2601,data:titanic:passenger:650,has_a_name,Malake Attalah
2602,data:titanic:passenger:650,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2603,data:titanic:passenger:650,has_an_age_of,17.0
2604,data:titanic:passenger:651,is_a,https://en.wikipedia.org/wiki/Man
2605,data:titanic:passenger:651,has_a_name,Sleiman Attalah
2606,data:titanic:passenger:651,has_a_marital_status,Unknown
2607,data:titanic:passenger:651,has_an_age_of,30.0
2608,data:titanic:passenger:652,is_a,https://en.wikipedia.org/wiki/Man
2609,data:titanic:passenger:652,has_a_name,Albert Augustsson
2610,data:titanic:passenger:652,has_a_marital_status,Unknown
2611,data:titanic:passenger:652,has_an_age_of,23.0
2612,data:titanic:passenger:653,is_a,https://en.wikipedia.org/wiki/Woman
2613,data:titanic:passenger:653,has_a_name,Banoura Ayoub
2614,data:titanic:passenger:653,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2615,data:titanic:passenger:653,has_an_age_of,13.0
2616,data:titanic:passenger:654,is_a,https://en.wikipedia.org/wiki/Man
2617,data:titanic:passenger:654,has_a_name,Raffull Baccos
2618,data:titanic:passenger:654,has_a_marital_status,Unknown
2619,data:titanic:passenger:654,has_an_age_of,20.0
2620,data:titanic:passenger:655,is_a,https://en.wikipedia.org/wiki/Man
2621,data:titanic:passenger:655,has_a_name,Karl Alfred Backstrom
2622,data:titanic:passenger:655,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2623,data:titanic:passenger:655,has_an_age_of,32.0
2624,data:titanic:passenger:656,is_a,https://en.wikipedia.org/wiki/Woman
2625,data:titanic:passenger:656,has_a_name,Karl Alfred \(Maria Mathilda Gustafsson\) Backstrom
2626,data:titanic:passenger:656,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2627,data:titanic:passenger:656,has_an_age_of,33.0
2628,data:titanic:passenger:657,is_a,https://en.wikipedia.org/wiki/Woman
2629,data:titanic:passenger:657,has_a_name,Eugenie Baclini
2630,data:titanic:passenger:657,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2631,data:titanic:passenger:657,has_an_age_of,0.75
2632,data:titanic:passenger:658,is_a,https://en.wikipedia.org/wiki/Woman
2633,data:titanic:passenger:658,has_a_name,Helene Barbara Baclini
2634,data:titanic:passenger:658,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2635,data:titanic:passenger:658,has_an_age_of,0.75
2636,data:titanic:passenger:659,is_a,https://en.wikipedia.org/wiki/Woman
2637,data:titanic:passenger:659,has_a_name,Marie Catherine Baclini
2638,data:titanic:passenger:659,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2639,data:titanic:passenger:659,has_an_age_of,5.0
2640,data:titanic:passenger:660,is_a,https://en.wikipedia.org/wiki/Woman
2641,data:titanic:passenger:660,has_a_name,Solomon \(Latifa Qurban\) Baclini
2642,data:titanic:passenger:660,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2643,data:titanic:passenger:660,has_an_age_of,24.0
2644,data:titanic:passenger:661,is_a,https://en.wikipedia.org/wiki/Woman
2645,data:titanic:passenger:661,has_a_name,Emily Louisa Badman
2646,data:titanic:passenger:661,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2647,data:titanic:passenger:661,has_an_age_of,18.0
2648,data:titanic:passenger:662,is_a,https://en.wikipedia.org/wiki/Man
2649,data:titanic:passenger:662,has_a_name,Mohamed Badt
2650,data:titanic:passenger:662,has_a_marital_status,Unknown
2651,data:titanic:passenger:662,has_an_age_of,40.0
2652,data:titanic:passenger:663,is_a,https://en.wikipedia.org/wiki/Man
2653,data:titanic:passenger:663,has_a_name,Cerin Balkic
2654,data:titanic:passenger:663,has_a_marital_status,Unknown
2655,data:titanic:passenger:663,has_an_age_of,26.0
2656,data:titanic:passenger:664,is_a,https://en.wikipedia.org/wiki/Man
2657,data:titanic:passenger:664,has_a_name,Hanna Assi Barah
2658,data:titanic:passenger:664,has_a_marital_status,Unknown
2659,data:titanic:passenger:664,has_an_age_of,20.0
2660,data:titanic:passenger:665,is_a,https://en.wikipedia.org/wiki/Woman
2661,data:titanic:passenger:665,has_a_name,Saiide Barbara
2662,data:titanic:passenger:665,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2663,data:titanic:passenger:665,has_an_age_of,18.0
2664,data:titanic:passenger:666,is_a,https://en.wikipedia.org/wiki/Woman
2665,data:titanic:passenger:666,has_a_name,\(Catherine David\) Barbara
2666,data:titanic:passenger:666,has_a_marital_status,https://en.wikipedia.org/wiki/Marriage
2667,data:titanic:passenger:666,has_an_age_of,45.0
2668,data:titanic:passenger:667,is_a,https://en.wikipedia.org/wiki/Woman
2669,data:titanic:passenger:667,has_a_name,Julia Barry
2670,data:titanic:passenger:667,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2671,data:titanic:passenger:667,has_an_age_of,27.0
2672,data:titanic:passenger:668,is_a,https://en.wikipedia.org/wiki/Man
2673,data:titanic:passenger:668,has_a_name,David John Barton
2674,data:titanic:passenger:668,has_a_marital_status,Unknown
2675,data:titanic:passenger:668,has_an_age_of,22.0
2676,data:titanic:passenger:669,is_a,https://en.wikipedia.org/wiki/Man
2677,data:titanic:passenger:669,has_a_name,William Thomas Beavan
2678,data:titanic:passenger:669,has_a_marital_status,Unknown
2679,data:titanic:passenger:669,has_an_age_of,19.0
2680,data:titanic:passenger:670,is_a,https://en.wikipedia.org/wiki/Man
2681,data:titanic:passenger:670,has_a_name,John Viktor Bengtsson
2682,data:titanic:passenger:670,has_a_marital_status,Unknown
2683,data:titanic:passenger:670,has_an_age_of,26.0
2684,data:titanic:passenger:671,is_a,https://en.wikipedia.org/wiki/Man
2685,data:titanic:passenger:671,has_a_name,Karl Ivar Sven Berglund
2686,data:titanic:passenger:671,has_a_marital_status,Unknown
2687,data:titanic:passenger:671,has_an_age_of,22.0
2688,data:titanic:passenger:672,is_a,https://en.wikipedia.org/wiki/Man
2689,data:titanic:passenger:672,has_a_name,Seman Betros
2690,data:titanic:passenger:672,has_a_marital_status,https://en.wikipedia.org/wiki/Single_person
2691,data:titanic:passenger:672,has_an_age_of,Unknown
2692,data:titanic:passenger:673,is_a,https://en.wikipedia.org/wiki/Man
2693,data:titanic:passenger:673,has_a_name,Tannous Betros
2694,data:titanic:passenger:673,has_a_marital_status,Unknown
2695,data:titanic:passenger:673,has_an_age_of,20.0
2696,data:titanic:passenger:674,is_a,https://en.wikipedia.org/wiki/Man
2697,data:titanic:passenger:674,has_a_name,Lee Bing
2698,data:titanic:passenger:674,has_a_marital_status,Unknown
2699,data:titanic:passenger:674,has_an_age_of,32.0
2700,data:titanic:passenger:675,is_a,https://en.wikipedia.org/wiki/Man
2701,data:titanic:passenger:675,has_a_name,Hans Martin Monsen Birkeland
2702,data:titanic:passenger:675,has_a_marital_status,Unknown
2703,data:titanic:passenger:675,has_an_age_of,21.0
2704,data:titanic:passenger:676,is_a,https://en.wikipedia.org/wiki/Man
2705,data:titanic:passenger:676,has_a_name,Ernst Herbert Bjorklund
2706,data:titanic:passenger:676,has_a_marital_status,Unknown
2707,data:titanic:passenger:676,has_an_age_of,18.0
2708,data:titanic:passenger:677,is_a,https://en.wikipedia.org/wiki/Man
2709,data:titanic:passenger:677,has_a_name,Guentcho Bostandyeff
